station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
1190745,1190745,北永野田,,,11907,46,899-4202,霧島市霧島永水,130.87444,31.782118,0000-00-00,0000-00-00,0,1190745
1190746,1190746,霧島神宮,,,11907,46,899-4203,霧島市霧島大窪,130.836939,31.818181,0000-00-00,0000-00-00,0,1190746
1190747,1190747,国分,,,11907,46,899-4345,霧島市国分府中,130.763447,31.743657,0000-00-00,0000-00-00,0,1190747
1190748,1190748,隼人,,,11907,46,899-5117,霧島市隼人町見次,130.740316,31.743893,0000-00-00,0000-00-00,0,1190748
1190749,1190749,加治木,,,11907,46,899-5231,鹿児島県姶良市加治木町反土903,130.670752,31.739271,0000-00-00,0000-00-00,0,1190749
1190750,1190750,錦江,,,11907,46,899-5223,鹿児島県姶良市加治木町新生町83,130.6533,31.73691,0000-00-00,0000-00-00,0,1190750
1190751,1190751,帖佐,,,11907,46,899-5421,鹿児島県姶良市東餅田2575,130.632716,31.72697,0000-00-00,0000-00-00,0,1190751
1190752,1190752,姶良,,,11907,46,899-5431,鹿児島県姶良市西餅田3546-1,130.623259,31.715246,0000-00-00,0000-00-00,0,1190752
1190753,1190753,重富,,,11907,46,899-5651,鹿児島県姶良市脇元3001,130.61408,31.702717,0000-00-00,0000-00-00,0,1190753
1190754,1190754,竜ケ水,,,11907,46,892-0871,鹿児島県鹿児島市吉野町10252,130.604239,31.64743,0000-00-00,0000-00-00,0,1190754
1190755,1190412,鹿児島,,,11907,46,892-0812,鹿児島市浜町,130.564112,31.602098,0000-00-00,0000-00-00,0,1190755
1190756,1190411,鹿児島中央,,,11907,46,890-0053,鹿児島市中央町,130.541789,31.583727,0000-00-00,0000-00-00,0,1190756
1190801,1190801,桂川,,,11908,40,820-0608,嘉穂郡桂川町大字豆田,130.662752,33.584705,0000-00-00,0000-00-00,0,1190801
1190802,1190802,筑前大分,,,11908,40,820-0712,飯塚市大分,130.630196,33.590006,0000-00-00,0000-00-00,0,1190802
1190803,1190803,九郎原,,,11908,40,820-0713,飯塚市内住,130.612439,33.592492,0000-00-00,0000-00-00,0,1190803
1190804,1190804,城戸南蔵院前,,,11908,40,811-2405,糟屋郡篠栗町大字篠栗,130.572076,33.61826,0000-00-00,0000-00-00,0,1190804
1190805,1190805,筑前山手,,,11908,40,811-2405,糟屋郡篠栗町大字篠栗,130.55693,33.622251,0000-00-00,0000-00-00,0,1190805
1190806,1190806,篠栗,,,11908,40,811-2405,糟屋郡篠栗町大字篠栗,130.524515,33.624045,0000-00-00,0000-00-00,0,1190806
1190807,1190807,門松,,,11908,40,811-2302,糟屋郡粕屋町大隈,130.496529,33.620531,0000-00-00,0000-00-00,0,1190807
1190808,1190808,長者原,,,11908,40,811-2304,糟屋郡粕屋町仲原,130.477848,33.613567,0000-00-00,0000-00-00,0,1190808
1190809,1190809,原町,,,11908,40,811-2307,糟屋郡粕屋町大字原町,130.470949,33.611748,0000-00-00,0000-00-00,0,1190809
1190810,1190810,柚須,,,11908,40,811-2305,糟屋郡粕屋町柚須,130.445031,33.613206,0000-00-00,0000-00-00,0,1190810
1190811,1190230,吉塚,,,11908,40,812-0046,福岡市博多区吉塚本町,130.423674,33.607142,0000-00-00,0000-00-00,0,1190811
1190812,1190101,博多,,,11908,40,812-0012,福岡市博多区博多駅中央街,130.420622,33.590002,0000-00-00,0000-00-00,0,1190812
1190901,1190901,姪浜,,,11909,40,819-0002,福岡市西区姪の浜４丁目,130.32521,33.583764,0000-00-00,0000-00-00,0,1190901
1190902,1190902,下山門,,,11909,40,819-0052,福岡市西区大字下山門４丁目,130.308217,33.58193,0000-00-00,0000-00-00,0,1190902
1190903,1190903,今宿,,,11909,40,819-0168,福岡市西区今宿駅前１丁目,130.273531,33.579449,0000-00-00,0000-00-00,0,1190903
1190904,1190904,九大学研都市,,,11909,40,819-0375,福岡市西区徳永,130.259832,33.578178,0000-00-00,0000-00-00,0,1190904
1190905,1190905,周船寺,,,11909,40,819-0373,福岡市西区大字周船寺１丁目,130.245766,33.570762,0000-00-00,0000-00-00,0,1190905
1190906,1190906,波多江,,,11909,40,819-1103,福岡県糸島市波多江駅北四丁目3-13,130.226374,33.563876,0000-00-00,0000-00-00,0,1190906
1190921,1190921,糸島高校前,,,11909,40,819-1112,糸島市浦志一丁目,130.211917,33.560222,2019-03-16,0000-00-00,0,1190906
1190907,1190907,筑前前原,,,11909,40,819-1113,福岡県糸島市前原中央一丁目1-15,130.199332,33.557018,0000-00-00,0000-00-00,0,1190907
1190908,1190908,美咲が丘,,,11909,40,819-1121,福岡県糸島市荻浦482-10,130.185039,33.549624,0000-00-00,0000-00-00,0,1190908
1190909,1190909,加布里,,,11909,40,819-1123,福岡県糸島市神在505-16,130.176738,33.54381,0000-00-00,0000-00-00,0,1190909
1190910,1190910,一貴山,,,11909,40,819-1615,福岡県糸島市二丈田中130-3,130.168236,33.534294,0000-00-00,0000-00-00,0,1190910
1190911,1190911,筑前深江,,,11909,40,819-1601,福岡県糸島市二丈深江1055,130.139303,33.515099,0000-00-00,0000-00-00,0,1190911
1190912,1190912,大入,,,11909,40,819-1631,福岡県糸島市二丈福井,130.105576,33.50891,0000-00-00,0000-00-00,0,1190912
1190913,1190913,福吉,,,11909,40,819-1641,福岡県糸島市二丈吉井4086-2,130.079832,33.50166,0000-00-00,0000-00-00,0,1190913
1190914,1190914,鹿家,,,11909,40,819-1642,福岡県糸島市二丈鹿家1799,130.047904,33.484391,0000-00-00,0000-00-00,0,1190914
1190915,1190915,浜崎,,,11909,41,849-5131,唐津市浜玉町浜崎,130.037369,33.446871,0000-00-00,0000-00-00,0,1190915
1190916,1190916,虹ノ松原,,,11909,41,847-0022,唐津市鏡虹町,130.016271,33.441035,0000-00-00,0000-00-00,0,1190916
1190917,1190917,東唐津,,,11909,41,847-0021,唐津市松南町,129.996876,33.439409,0000-00-00,0000-00-00,0,1190917
1190918,1190918,和多田,,,11909,41,847-0000,唐津市和多田,129.980616,33.437048,0000-00-00,0000-00-00,0,1190918
1190919,1190919,唐津,,,11909,41,847-0816,唐津市新興町西新興町,129.96835,33.446038,0000-00-00,0000-00-00,0,1190919
1190920,1190920,西唐津,,,11909,41,847-0861,唐津市二タ子２丁目,129.957748,33.46142,0000-00-00,0000-00-00,0,1190920
1191001,1191001,若松,,,11910,40,808-0035,北九州市若松区白山１丁目,130.806307,33.901179,0000-00-00,0000-00-00,0,1191001
1191002,1191002,藤ノ木,,,11910,40,808-0073,北九州市若松区赤島町,130.781838,33.893426,0000-00-00,0000-00-00,0,1191002
1191003,1191003,奥洞海,,,11910,40,808-0075,北九州市若松区赤岩町９-１,130.76492,33.889165,0000-00-00,0000-00-00,0,1191003
1191004,1191004,二島,,,11910,40,808-0103,北九州市若松区大字二島,130.748413,33.889687,0000-00-00,0000-00-00,0,1191004
1191005,1191005,本城,,,11910,40,807-0802,北九州市八幡西区力丸町２５番１４号,130.722899,33.875135,0000-00-00,0000-00-00,0,1191005
1191006,1190214,折尾,,,11910,40,807-0861,北九州市八幡西区堀川町,130.713109,33.863629,0000-00-00,0000-00-00,0,1191006
1191101,1190214,折尾,,,11911,40,807-0861,北九州市八幡西区堀川町,130.713109,33.863629,0000-00-00,0000-00-00,0,1191101
1191102,1191102,東水巻,,,11911,40,807-0042,遠賀郡水巻町吉田,130.70826,33.840852,0000-00-00,0000-00-00,0,1191102
1191103,1191103,中間,,,11911,40,809-0034,中間市大字中間,130.709302,33.828132,0000-00-00,0000-00-00,0,1191103
1191104,1191104,筑前垣生,,,11911,40,809-0001,中間市大字垣生,130.702269,33.818385,0000-00-00,0000-00-00,0,1191104
1191105,1191105,鞍手,,,11911,40,807-1311,鞍手郡鞍手町小牧,130.699412,33.797699,0000-00-00,0000-00-00,0,1191105
1191106,1191106,筑前植木,,,11911,40,822-0031,直方市植木字平牟田,130.70795,33.777174,0000-00-00,0000-00-00,0,1191106
1191107,1191107,新入,,,11911,40,822-0000,直方市新入,130.714152,33.763498,0000-00-00,0000-00-00,0,1191107
1191108,1191108,直方,,,11911,40,822-0034,直方市大字山部,130.724339,33.748639,0000-00-00,0000-00-00,0,1191108
1191109,1191109,勝野,,,11911,40,820-1102,鞍手郡小竹町赤地字兵丹,130.715893,33.728338,0000-00-00,0000-00-00,0,1191109
1191110,1191110,小竹,,,11911,40,820-1103,鞍手郡小竹町大字勝野,130.710338,33.697227,0000-00-00,0000-00-00,0,1191110
1191111,1191111,鯰田,,,11911,40,820-0001,飯塚市鯰田本町,130.703163,33.669341,0000-00-00,0000-00-00,0,1191111
1191112,1191112,浦田,,,11911,40,820-0001,飯塚市鯰田,130.699277,33.655801,0000-00-00,0000-00-00,0,1191112
1191113,1191113,新飯塚,,,11911,40,820-0003,飯塚市大字立岩,130.694278,33.644261,0000-00-00,0000-00-00,0,1191113
1191114,1191114,飯塚,,,11911,40,820-0017,飯塚市菰田西１丁目,130.689545,33.628487,0000-00-00,0000-00-00,0,1191114
1191115,1191115,天道,,,11911,40,820-0075,飯塚市天道,130.67787,33.605342,0000-00-00,0000-00-00,0,1191115
1191116,1190801,桂川,,,11911,40,820-0608,嘉穂郡桂川町大字豆田,130.662752,33.584705,0000-00-00,0000-00-00,0,1191116
1191201,1190801,桂川,,,11912,40,820-0608,嘉穂郡桂川町大字豆田,130.662752,33.584705,0000-00-00,0000-00-00,0,1191201
1191202,1191202,上穂波,,,11912,40,820-0704,飯塚市阿恵,130.645151,33.566909,0000-00-00,0000-00-00,0,1191202
1191203,1191203,筑前内野,,,11912,40,820-0706,飯塚市内野,130.63793,33.539967,0000-00-00,0000-00-00,0,1191203
1191204,1191204,筑前山家,,,11912,40,818-0003,筑紫野市大字山家,130.574185,33.477472,0000-00-00,0000-00-00,0,1191204
1191205,1190311,原田,,,11912,40,818-0024,筑紫野市大字原田,130.539376,33.451769,0000-00-00,0000-00-00,0,1191205
1191301,1190318,久留米,,,11913,40,830-0022,久留米市城南町２丁目,130.501408,33.319778,0000-00-00,0000-00-00,0,1191301
1191337,1191337,久留米高校前,,,11913,40,830-0038,福岡県久留米市西町,130.517109,33.298431,0000-00-00,0000-00-00,0,1191301
1191302,1191302,南久留米,,,11913,40,839-0862,久留米市野中町,130.532204,33.302857,0000-00-00,0000-00-00,0,1191302
1191303,1191303,久留米大学前,,,11913,40,839-0842,久留米市御井朝妻１丁目１３８７-１,130.548876,33.310843,0000-00-00,0000-00-00,0,1191303
1191304,1191304,御井,,,11913,40,839-0851,久留米市御井町,130.562361,33.312813,0000-00-00,0000-00-00,0,1191304
1191305,1191305,善導寺,,,11913,40,839-0824,久留米市善導寺町大字飯田,130.608851,33.320141,0000-00-00,0000-00-00,0,1191305
1191306,1191306,筑後草野,,,11913,40,839-0834,久留米市草野町紅桃林,130.642143,33.321988,0000-00-00,0000-00-00,0,1191306
1191307,1191307,田主丸,,,11913,40,839-1233,久留米市田主丸町田主丸,130.692353,33.338871,0000-00-00,0000-00-00,0,1191307
1191308,1191308,筑後吉井,,,11913,40,839-1321,うきは市吉井町１９９,130.752193,33.341014,0000-00-00,0000-00-00,0,1191308
1191309,1191309,うきは,,,11913,40,839-1401,うきは市浮羽町朝田,130.789107,33.33506,0000-00-00,0000-00-00,0,1191309
1191310,1191310,筑後大石,,,11913,40,839-1406,うきは市浮羽町高見,130.816899,33.347215,0000-00-00,0000-00-00,0,1191310
1191311,1191311,夜明,,,11913,44,877-1112,日田市夜明中町,130.866195,33.319541,0000-00-00,0000-00-00,0,1191311
1191312,1191312,光岡,,,11913,44,877-0078,日田市北友田町１丁目,130.919901,33.327668,0000-00-00,0000-00-00,0,1191312
1191313,1191313,日田,,,11913,44,877-0013,日田市元町,130.938786,33.317014,0000-00-00,0000-00-00,0,1191313
1191314,1191314,豊後三芳,,,11913,44,877-0035,日田市日高町,130.951557,33.305796,0000-00-00,0000-00-00,0,1191314
1191315,1191315,豊後中川,,,11913,44,879-4122,日田市天瀬町合田,131.005834,33.284482,0000-00-00,0000-00-00,0,1191315
1191316,1191316,天ケ瀬,,,11913,44,879-4201,大分県日田市天瀬町桜竹,131.023877,33.254747,0000-00-00,0000-00-00,0,1191316
1191317,1191317,杉河内,,,11913,44,879-4202,日田市天瀬町赤岩,131.065535,33.264391,0000-00-00,0000-00-00,0,1191317
1191318,1191318,北山田,,,11913,44,879-4331,玖珠郡玖珠町大字戸畑,131.100917,33.282004,0000-00-00,0000-00-00,0,1191318
1191319,1191319,豊後森,,,11913,44,879-4403,玖珠郡玖珠町大字帆足,131.155202,33.282954,0000-00-00,0000-00-00,0,1191319
1191320,1191320,恵良,,,11913,44,879-4801,玖珠郡九重町大字右田,131.174566,33.255224,0000-00-00,0000-00-00,0,1191320
1191321,1191321,引治,,,11913,44,879-4723,玖珠郡九重町大字町田,131.183589,33.229188,0000-00-00,0000-00-00,0,1191321
1191322,1191322,豊後中村,,,11913,44,879-4801,玖珠郡九重町大字右田,131.207548,33.226016,0000-00-00,0000-00-00,0,1191322
1191323,1191323,野矢,,,11913,44,879-4802,玖珠郡九重町大字野上,131.25186,33.240391,0000-00-00,0000-00-00,0,1191323
1191324,1191324,由布院,,,11913,44,879-5114,由布市湯布院町川北,131.355024,33.262551,0000-00-00,0000-00-00,0,1191324
1191325,1191325,南由布,,,11913,44,879-5104,由布市湯布院町中川,131.333544,33.242116,0000-00-00,0000-00-00,0,1191325
1191326,1191326,湯平,,,11913,44,879-5111,由布市湯布院町下湯平,131.354395,33.197339,0000-00-00,0000-00-00,0,1191326
1191327,1191327,庄内,,,11913,44,879-5434,由布市庄内町庄内原,131.402063,33.185126,0000-00-00,0000-00-00,0,1191327
1191328,1191328,天神山,,,11913,44,879-5406,由布市庄内町西長宝,131.438821,33.187154,0000-00-00,0000-00-00,0,1191328
1191329,1191329,小野屋,,,11913,44,879-5405,由布市庄内町東長宝,131.452546,33.185258,0000-00-00,0000-00-00,0,1191329
1191330,1191330,鬼瀬,,,11913,44,879-5521,由布市挾間町鬼瀬,131.485586,33.195721,0000-00-00,0000-00-00,0,1191330
1191331,1191331,向之原,,,11913,44,879-5502,由布市挾間町向原,131.514075,33.196625,0000-00-00,0000-00-00,0,1191331
1191332,1191332,豊後国分,,,11913,44,870-0864,大分市国分,131.551219,33.195065,0000-00-00,0000-00-00,0,1191332
1191333,1191333,賀来,,,11913,44,870-0877,大分市大字賀来,131.562455,33.213091,0000-00-00,0000-00-00,0,1191333
1191334,1191334,南大分,,,11913,44,870-0883,大分市永興,131.585913,33.214276,0000-00-00,0000-00-00,0,1191334
1191335,1191335,古国府,,,11913,44,870-0844,大分市古国府,131.608306,33.220707,0000-00-00,0000-00-00,0,1191335
1191336,1190643,大分,,,11913,44,870-0831,大分市要町,131.606595,33.232794,0000-00-00,0000-00-00,0,1191336
1191401,1190205,小倉,,,11914,40,802-0001,北九州市小倉北区浅野１丁目,130.882678,33.886756,0000-00-00,0000-00-00,0,1191401
1191402,1190206,西小倉,,,11914,40,803-0812,北九州市小倉北区室町３丁目,130.873897,33.888673,0000-00-00,0000-00-00,0,1191402
1191403,1190606,南小倉,,,11914,40,803-0851,北九州市小倉北区木町３丁目,130.864895,33.869972,0000-00-00,0000-00-00,0,1191403
1191404,1190607,城野,,,11914,40,802-0802,北九州市小倉南区城野一丁目6-1,130.886242,33.858202,0000-00-00,0000-00-00,0,1191404
1191405,1191405,石田,,,11914,40,802-0833,北九州市小倉南区上石田,130.888847,33.831985,0000-00-00,0000-00-00,0,1191405
1191406,1191406,志井公園,,,11914,40,802-0981,北九州市小倉南区企救丘２丁目,130.879793,33.818636,0000-00-00,0000-00-00,0,1191406
1191407,1191407,志井,,,11914,40,802-0985,北九州市小倉南区大字志井,130.874596,33.803569,0000-00-00,0000-00-00,0,1191407
1191408,1191408,石原町,,,11914,40,803-0186,北九州市小倉南区大字新道寺,130.865972,33.784959,0000-00-00,0000-00-00,0,1191408
1191409,1191409,呼野,,,11914,40,803-0181,北九州市小倉南区大字呼野,130.861796,33.754949,0000-00-00,0000-00-00,0,1191409
1191410,1191410,採銅所,,,11914,40,822-1401,田川郡香春町大字採銅所,130.853151,33.707489,0000-00-00,0000-00-00,0,1191410
1191411,1191411,香春,,,11914,40,822-1403,田川郡香春町大字高野,130.846972,33.666003,0000-00-00,0000-00-00,0,1191411
1191412,1191412,一本松,,,11914,40,822-1405,田川郡香春町中津原１８０５-２,130.835781,33.65607,0000-00-00,0000-00-00,0,1191412
1191413,1191413,田川伊田,,,11914,40,825-0002,田川市伊田,130.817688,33.642046,0000-00-00,0000-00-00,0,1191413
1191414,1191414,田川後藤寺,,,11914,40,826-0043,田川市奈良,130.800232,33.630294,0000-00-00,0000-00-00,0,1191414
1191415,1191415,池尻,,,11914,40,826-0002,田川郡川崎町大字池尻,130.805704,33.613121,0000-00-00,0000-00-00,0,1191415
1191416,1191416,豊前川崎,,,11914,40,827-0003,田川郡川崎町大字川崎,130.821989,33.596782,0000-00-00,0000-00-00,0,1191416
1191417,1191417,西添田,,,11914,40,824-0601,田川郡添田町大字庄,130.847124,33.57344,0000-00-00,0000-00-00,0,1191417
1191418,1191418,添田,,,11914,40,824-0602,田川郡添田町大字添田,130.856454,33.567352,0000-00-00,0000-00-00,0,1191418
1191429,1191429,歓遊舎ひこさん,,,11914,40,824-0604,田川郡添田町野田１３４７番地,130.859839,33.547909,0000-00-00,0000-00-00,2,1191418
1191419,1191419,豊前桝田,,,11914,40,824-0723,田川郡添田町大字桝田,130.86243,33.535777,0000-00-00,0000-00-00,2,1191419
1191420,1191420,彦山,,,11914,40,824-0722,田川郡添田町大字落合,130.869093,33.500728,0000-00-00,0000-00-00,2,1191420
1191421,1191421,筑前岩屋,,,11914,40,838-1701,朝倉郡東峰村宝珠山,130.881524,33.430539,0000-00-00,0000-00-00,2,1191421
1191422,1191422,大行司,,,11914,40,838-1701,朝倉郡東峰村宝珠山,130.874662,33.396897,0000-00-00,0000-00-00,2,1191422
1191423,1191423,宝珠山,,,11914,40,838-1702,朝倉郡東峰村福井,130.87942,33.378819,0000-00-00,0000-00-00,2,1191423
1191424,1191424,大鶴,,,11914,44,877-1106,日田市大肥本町,130.885387,33.366868,0000-00-00,0000-00-00,2,1191424
1191425,1191425,今山,,,11914,44,877-1111,日田市夜明上町,130.876977,33.345223,0000-00-00,0000-00-00,2,1191425
1191426,1191311,夜明,,,11914,44,877-1112,日田市夜明中町,130.866195,33.319541,0000-00-00,0000-00-00,2,1191426
1191427,1191312,光岡,,,11914,44,877-0078,日田市北友田町１丁目,130.919901,33.327668,0000-00-00,0000-00-00,2,1191427
1191428,1191313,日田,,,11914,44,877-0013,日田市元町,130.938786,33.317014,0000-00-00,0000-00-00,2,1191428
1191501,1191113,新飯塚,,,11915,40,820-0003,飯塚市大字立岩,130.694278,33.644261,0000-00-00,0000-00-00,0,1191501
1191502,1191502,上三緒,,,11915,40,820-0013,飯塚市大字上三緒,130.713824,33.622254,0000-00-00,0000-00-00,0,1191502
1191503,1191503,下鴨生,,,11915,40,820-0206,嘉麻市鴨生,130.728209,33.614811,0000-00-00,0000-00-00,0,1191503
1191504,1191504,筑前庄内,,,11915,40,820-0106,飯塚市赤坂,130.738475,33.61635,0000-00-00,0000-00-00,0,1191504
1191505,1191505,船尾,,,11915,40,826-0041,田川市大字弓削田,130.767387,33.630221,0000-00-00,0000-00-00,0,1191505
1191506,1191414,田川後藤寺,,,11915,40,826-0043,田川市奈良,130.800232,33.630294,0000-00-00,0000-00-00,0,1191506
1191601,1191601,西戸崎,,,11916,40,811-0321,福岡市東区西戸崎１丁目,130.35777,33.650139,0000-00-00,0000-00-00,0,1191601
1191602,1191602,海ノ中道,,,11916,40,811-0321,福岡市東区西戸崎,130.361633,33.664241,0000-00-00,0000-00-00,0,1191602
1191603,1191603,雁ノ巣,,,11916,40,811-0204,福岡市東区奈多,130.403312,33.683872,0000-00-00,0000-00-00,0,1191603
1191604,1191604,奈多,,,11916,40,811-0204,福岡市東区奈多,130.411983,33.68646,0000-00-00,0000-00-00,0,1191604
1191605,1191605,和白,,,11916,40,811-0202,福岡市東区和白３丁目,130.429918,33.688888,0000-00-00,0000-00-00,0,1191605
